gpu,arm,probe,dtype,size,direction,kind,causal,flops,ms,n_cards
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m2144n832k1216,fwd_bwd,,,13014663168.0,1.426022434234619,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m2320n1600k448,fwd_bwd,,,9977856000.0,1.1464319705963135,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m2336n768k1600,fwd_bwd,,,17222860800.0,1.7744895935058596,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m256n1536k576,fwd,,,452984832.0,0.05348194612039102,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m256n1536k576,fwd_bwd,,,1358954496.0,0.18887999924746426,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m256n3072k768,fwd,,,1207959552.0,0.12797439694404603,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m256n3072k768,fwd_bwd,,,3623878656.0,0.4256288051605225,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m256n49152k576,fwd,,,14495514624.0,1.504691219329834,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m256n49152k576,fwd_bwd,,,43486543872.0,5.239193725585937,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m256n768k3072,fwd,,,1207959552.0,0.16721919775009156,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m256n768k3072,fwd_bwd,,,3623878656.0,0.4322304010391235,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m256n768k768,fwd,,,301989888.0,0.04209488966639234,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m256n768k768,fwd_bwd,,,905969664.0,0.13701912590435572,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m2576n384k1280,fwd_bwd,,,7596933120.0,0.8050559997558594,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m3152n1536k576,fwd,,,5577375744.0,0.5625600099563599,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m3152n1536k576,fwd_bwd,,,16732127232.0,1.7587200164794923,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m3152n3072k768,fwd,,,14873001984.0,1.3030911922454833,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m3152n3072k768,fwd_bwd,,,44619005952.0,4.092211151123047,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m3152n49152k576,fwd,,,178476023808.0,18.69058609008789,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m3152n49152k576,fwd_bwd,,,535428071424.0,59.33903503417969,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m3152n768k3072,fwd,,,14873001984.0,1.6071599960327148,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m3152n768k3072,fwd_bwd,,,44619005952.0,4.622438430786133,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m3152n768k768,fwd,,,3718250496.0,0.37455359697341917,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m3152n768k768,fwd_bwd,,,11154751488.0,1.0891263961791993,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m3616n448k2560,fwd,,,8294236160.0,0.9350607872009278,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m3616n448k2560,fwd_bwd,,,24882708480.0,2.569113636016846,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m3952n192k4096,fwd_bwd,,,18647875584.0,1.972419261932373,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m3968n1024k640,fwd_bwd,,,15602810880.0,1.77838077545166,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m4096n4096k4096,fwd,,,137438953472.0,14.200320434570312,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m4096n4096k4096,fwd_bwd,,,412316860416.0,38.45639343261719,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m5072n128k3136,fwd_bwd,,,12215648256.0,1.2470272064208985,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m512n1536k576,fwd,,,905969664.0,0.10059215057463873,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m512n1536k576,fwd_bwd,,,2717908992.0,0.3247679968674978,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m512n3072k768,fwd,,,2415919104.0,0.24719361066818238,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m512n3072k768,fwd_bwd,,,7247757312.0,0.8041440010070801,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m512n49152k576,fwd,,,28991029248.0,2.9615360260009767,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m512n49152k576,fwd_bwd,,,86973087744.0,10.213273620605468,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m512n768k3072,fwd,,,2415919104.0,0.2442911982536316,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m512n768k3072,fwd_bwd,,,7247757312.0,0.7699455976486206,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m512n768k768,fwd,,,603979776.0,0.06666181197111634,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m512n768k768,fwd_bwd,,,1811939328.0,0.2150399923324585,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m5216n2240k1280,fwd,,,29910630400.0,3.09486083984375,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m5216n2240k1280,fwd_bwd,,,89731891200.0,8.707756805419923,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m5648n192k2176,fwd_bwd,,,14158135296.0,1.781830406188965,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m6944n3840k192,fwd,,,10239344640.0,1.1545343875885008,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m6944n3840k192,fwd_bwd,,,30718033920.0,3.3416191101074215,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m7232n448k2368,fwd,,,15344336896.0,1.6562960624694825,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m7232n448k2368,fwd_bwd,,,46033010688.0,4.839523124694825,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m7392n2240k192,fwd_bwd,,,19074908160.0,2.0905887603759767,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m7472n320k3648,fwd,,,17445027840.0,1.9025152206420899,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m7472n320k3648,fwd_bwd,,,52335083520.0,5.566156959533691,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m7584n3072k128,fwd_bwd,,,17892900864.0,1.951027202606201,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m7824n768k3328,fwd,,,39994785792.0,4.216777610778809,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m7824n768k3328,fwd_bwd,,,119984357376.0,12.333641815185548,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m80n1536k576,fwd,,,141557760.0,0.026463158414876713,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m80n1536k576,fwd_bwd,,,424673280.0,0.08057600011428197,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m80n3072k768,fwd,,,377487360.0,0.06730183107512339,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m80n3072k768,fwd_bwd,,,1132462080.0,0.18157381361181085,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m80n49152k576,fwd,,,4529848320.0,0.6640896081924439,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m80n49152k576,fwd_bwd,,,13589544960.0,1.896959972381592,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m80n768k3072,fwd,,,377487360.0,0.06498515838864206,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m80n768k3072,fwd_bwd,,,1132462080.0,0.18347054855390027,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m80n768k768,fwd,,,94371840.0,0.019886080026626587,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m80n768k768,fwd_bwd,,,283115520.0,0.05825801406587873,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m8192n1536k576,fwd,,,14495514624.0,1.5051519870758057,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m8192n1536k576,fwd_bwd,,,43486543872.0,4.415283203125,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m8192n3072k768,fwd,,,38654705664.0,3.385547065734863,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m8192n3072k768,fwd_bwd,,,115964116992.0,10.471712112426758,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m8192n49152k576,fwd,,,463856467968.0,46.37406463623047,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m8192n49152k576,fwd_bwd,,,1391569403904.0,147.56258544921874,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m8192n768k3072,fwd,,,38654705664.0,4.051323318481446,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m8192n768k3072,fwd_bwd,,,115964116992.0,11.091558456420898,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m8192n768k768,fwd,,,9663676416.0,1.012834405899048,18
NVIDIA_GeForce_RTX_3060_Ti,v1,gemm,fp32,m8192n768k768,fwd_bwd,,,28991029248.0,2.807151985168457,18
NVIDIA_GeForce_RTX_3060_Ti,v1,pool,bf16,2048c7k3s1,fwd,adaptive_avg,,7372800.0,0.026989190159617243,18
NVIDIA_GeForce_RTX_3060_Ti,v1,pool,bf16,2048c7k3s1,fwd,avg,,7372800.0,0.08804351806640626,18
NVIDIA_GeForce_RTX_3060_Ti,v1,pool,bf16,2048c7k3s1,fwd,max,,7372800.0,0.08790016174316406,18
NVIDIA_GeForce_RTX_3060_Ti,v1,pool,bf16,2048c7k3s1,fwd_bwd,adaptive_avg,,22118400.0,0.03869538582288302,18
NVIDIA_GeForce_RTX_3060_Ti,v1,pool,bf16,2048c7k3s1,fwd_bwd,avg,,22118400.0,0.25949867566426593,18
NVIDIA_GeForce_RTX_3060_Ti,v1,pool,bf16,2048c7k3s1,fwd_bwd,max,,22118400.0,0.38570666313171387,18
NVIDIA_GeForce_RTX_3060_Ti,v1,pool,bf16,64c112k3s2,fwd,adaptive_avg,,27878400.0,0.06464512109756469,18
NVIDIA_GeForce_RTX_3060_Ti,v1,pool,bf16,64c112k3s2,fwd,avg,,27878400.0,0.19984384536743163,18
NVIDIA_GeForce_RTX_3060_Ti,v1,pool,bf16,64c112k3s2,fwd,max,,27878400.0,0.17898495674133302,18
NVIDIA_GeForce_RTX_3060_Ti,v1,pool,bf16,64c112k3s2,fwd_bwd,adaptive_avg,,83635200.0,0.1396021286646525,18
NVIDIA_GeForce_RTX_3060_Ti,v1,pool,bf16,64c112k3s2,fwd_bwd,avg,,83635200.0,1.125930666923523,18
NVIDIA_GeForce_RTX_3060_Ti,v1,pool,bf16,64c112k3s2,fwd_bwd,max,,83635200.0,0.7827146848042806,18
NVIDIA_GeForce_RTX_3060_Ti,v1,pool,fp16,2048c7k3s1,fwd,adaptive_avg,,7372800.0,0.026806613604227703,18
NVIDIA_GeForce_RTX_3060_Ti,v1,pool,fp16,2048c7k3s1,fwd,avg,,7372800.0,0.08867487907409669,18
NVIDIA_GeForce_RTX_3060_Ti,v1,pool,fp16,2048c7k3s1,fwd,max,,7372800.0,0.08736767768859863,18
NVIDIA_GeForce_RTX_3060_Ti,v1,pool,fp16,2048c7k3s1,fwd_bwd,adaptive_avg,,22118400.0,0.03834092387786278,18
NVIDIA_GeForce_RTX_3060_Ti,v1,pool,fp16,2048c7k3s1,fwd_bwd,avg,,22118400.0,0.2584746678670248,18
NVIDIA_GeForce_RTX_3060_Ti,v1,pool,fp16,2048c7k3s1,fwd_bwd,max,,22118400.0,0.3852786819140116,18
NVIDIA_GeForce_RTX_3060_Ti,v1,pool,fp16,64c112k3s2,fwd,adaptive_avg,,27878400.0,0.06460416078567505,18
NVIDIA_GeForce_RTX_3060_Ti,v1,pool,fp16,64c112k3s2,fwd,avg,,27878400.0,0.2006937599182129,18
NVIDIA_GeForce_RTX_3060_Ti,v1,pool,fp16,64c112k3s2,fwd,max,,27878400.0,0.17690208435058594,18
NVIDIA_GeForce_RTX_3060_Ti,v1,pool,fp16,64c112k3s2,fwd_bwd,adaptive_avg,,83635200.0,0.1384757359822591,18
NVIDIA_GeForce_RTX_3060_Ti,v1,pool,fp16,64c112k3s2,fwd_bwd,avg,,83635200.0,1.1385173400243125,18
NVIDIA_GeForce_RTX_3060_Ti,v1,pool,fp16,64c112k3s2,fwd_bwd,max,,83635200.0,0.783402681350708,18
NVIDIA_GeForce_RTX_3060_Ti,v1,pool,fp32,2048c7k3s1,fwd,adaptive_avg,,7372800.0,0.028752458095550534,18
NVIDIA_GeForce_RTX_3060_Ti,v1,pool,fp32,2048c7k3s1,fwd,avg,,7372800.0,0.09581568241119384,18
NVIDIA_GeForce_RTX_3060_Ti,v1,pool,fp32,2048c7k3s1,fwd,max,,7372800.0,0.08532671928405762,18
NVIDIA_GeForce_RTX_3060_Ti,v1,pool,fp32,2048c7k3s1,fwd_bwd,adaptive_avg,,22118400.0,0.045824002135883675,18
NVIDIA_GeForce_RTX_3060_Ti,v1,pool,fp32,2048c7k3s1,fwd_bwd,avg,,22118400.0,0.2711893320083618,18
NVIDIA_GeForce_RTX_3060_Ti,v1,pool,fp32,2048c7k3s1,fwd_bwd,max,,22118400.0,0.4206080039342245,18
NVIDIA_GeForce_RTX_3060_Ti,v1,pool,fp32,64c112k3s2,fwd,adaptive_avg,,27878400.0,0.12470271587371826,18
NVIDIA_GeForce_RTX_3060_Ti,v1,pool,fp32,64c112k3s2,fwd,avg,,27878400.0,0.211712007522583,18
NVIDIA_GeForce_RTX_3060_Ti,v1,pool,fp32,64c112k3s2,fwd,max,,27878400.0,0.21915648460388185,18
NVIDIA_GeForce_RTX_3060_Ti,v1,pool,fp32,64c112k3s2,fwd_bwd,adaptive_avg,,83635200.0,0.2509999970595042,18
NVIDIA_GeForce_RTX_3060_Ti,v1,pool,fp32,64c112k3s2,fwd_bwd,avg,,83635200.0,1.148373325665792,18
NVIDIA_GeForce_RTX_3060_Ti,v1,pool,fp32,64c112k3s2,fwd_bwd,max,,83635200.0,0.901034673055013,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b128s128i512h384l1d1,fwd_bwd,lstm,,135291469824.0,6.877943992614746,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b128s128i512h512l1d1,fwd,gru,,51539607552.0,2.831513595581055,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b128s128i512h512l1d1,fwd,lstm,,68719476736.0,3.2963535308837892,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b128s128i512h512l1d1,fwd,rnn,,17179869184.0,1.5466559886932374,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b128s128i512h512l1d1,fwd_bwd,gru,,154618822656.0,7.8499839305877686,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b128s128i512h512l1d1,fwd_bwd,lstm,,206158430208.0,9.40236759185791,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b128s128i512h512l1d1,fwd_bwd,rnn,,51539607552.0,3.981824040412903,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b128s256i896h512l1d1,fwd,gru,,141733920768.0,6.6899871826171875,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b128s256i896h512l1d1,fwd,lstm,,188978561024.0,8.014387130737305,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b128s256i896h512l1d1,fwd_bwd,gru,,425201762304.0,19.481855392456055,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b128s256i896h512l1d1,fwd_bwd,lstm,,566935683072.0,23.259392738342285,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b128s256i896h512l1d1,fwd_bwd,rnn,,141733920768.0,9.005288124084473,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b128s512i1152h512l1d2,fwd,gru,,670014898176.0,24.532837677001954,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b128s512i1152h512l1d2,fwd,lstm,,893353197568.0,31.031143188476562,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b128s512i1152h512l1d2,fwd,rnn,,223338299392.0,10.283827209472657,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b128s512i1152h512l1d2,fwd_bwd,gru,,2010044694528.0,76.26577758789062,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b128s512i1152h512l1d2,fwd_bwd,lstm,,2680059592704.0,94.70332717895508,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b128s512i1152h512l1d2,fwd_bwd,rnn,,670014898176.0,31.892736434936523,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b128s512i384h384l1d1,fwd,gru,,115964116992.0,7.965472030639648,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b128s512i384h384l1d1,fwd,lstm,,154618822656.0,8.93762550354004,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b128s512i384h384l1d1,fwd_bwd,gru,,347892350976.0,22.063615798950195,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b128s512i384h384l1d1,fwd_bwd,lstm,,463856467968.0,24.528128623962402,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b128s512i384h384l1d1,fwd_bwd,rnn,,115964116992.0,11.319040298461914,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b128s64i256h384l3d2,fwd,lstm,,148176371712.0,6.275584030151368,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b128s64i256h384l3d2,fwd_bwd,gru,,333396836352.0,14.833127975463867,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b128s64i256h384l3d2,fwd_bwd,lstm,,444529115136.0,18.004992485046387,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b128s64i512h768l3d1,fwd,gru,,164282499072.0,5.962798309326172,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b128s64i512h768l3d1,fwd,lstm,,219043332096.0,8.619417572021485,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b128s64i512h768l3d1,fwd_bwd,gru,,492847497216.0,18.042624473571777,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b128s64i512h768l3d1,fwd_bwd,lstm,,657129996288.0,23.892695426940918,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b128s64i512h768l3d1,fwd_bwd,rnn,,164282499072.0,6.275071859359741,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b16s128i128h1280l1d2,fwd_bwd,gru,,132875550720.0,15.847424030303955,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b16s128i128h1280l1d2,fwd_bwd,lstm,,177167400960.0,22.90986442565918,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b16s256i1024h1280l1d1,fwd_bwd,gru,,217432719360.0,22.285568237304688,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b16s256i1024h1280l1d1,fwd_bwd,lstm,,289910292480.0,28.231167793273926,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b32s128i128h1024l1d1,fwd_bwd,lstm,,115964116992.0,9.635511875152588,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b32s128i256h768l1d2,fwd_bwd,gru,,115964116992.0,8.566272258758545,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b32s128i256h768l1d2,fwd_bwd,lstm,,154618822656.0,10.73971176147461,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b32s128i384h896l3d1,fwd,lstm,,142807662592.0,9.407794952392578,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b32s128i384h896l3d1,fwd_bwd,gru,,321317240832.0,18.711552619934082,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b32s128i384h896l3d1,fwd_bwd,lstm,,428422987776.0,23.547648429870605,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b32s128i512h1024l1d1,fwd,gru,,38654705664.0,3.684249687194824,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b32s128i512h1024l1d1,fwd,lstm,,51539607552.0,4.358399963378906,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b32s128i512h1024l1d1,fwd,rnn,,12884901888.0,1.8644479751586913,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b32s128i512h1024l1d1,fwd_bwd,gru,,115964116992.0,8.571392059326172,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b32s128i512h1024l1d1,fwd_bwd,lstm,,154618822656.0,10.811647891998291,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b32s128i512h1024l1d1,fwd_bwd,rnn,,38654705664.0,4.311311960220337,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b32s128i512h512l1d1,fwd,gru,,12884901888.0,1.301036787033081,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b32s128i512h512l1d1,fwd,lstm,,17179869184.0,1.4155776023864746,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b32s128i512h512l1d1,fwd,rnn,,4294967296.0,1.9998208045959471,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b32s128i512h512l1d1,fwd_bwd,gru,,38654705664.0,4.583679914474487,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b32s128i512h512l1d1,fwd_bwd,lstm,,51539607552.0,4.972543954849243,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b32s128i512h512l1d1,fwd_bwd,rnn,,12884901888.0,4.420559883117676,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b32s128i512h512l1d2,fwd,gru,,25769803776.0,1.849947166442871,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b32s128i512h512l1d2,fwd,lstm,,34359738368.0,2.451507186889648,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b32s128i512h512l1d2,fwd,rnn,,8589934592.0,3.2236945152282717,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b32s128i512h512l1d2,fwd_bwd,gru,,77309411328.0,6.432216167449951,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b32s128i512h512l1d2,fwd_bwd,lstm,,103079215104.0,7.56658411026001,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b32s128i512h512l1d2,fwd_bwd,rnn,,25769803776.0,6.753056049346924,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b32s128i512h512l3d1,fwd,gru,,38654705664.0,3.0648240089416507,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b32s128i512h512l3d1,fwd,lstm,,51539607552.0,4.031641578674316,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b32s128i512h512l3d1,fwd,rnn,,12884901888.0,1.479372787475586,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b32s128i512h512l3d1,fwd_bwd,gru,,115964116992.0,7.937279939651489,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b32s128i512h512l3d1,fwd_bwd,lstm,,154618822656.0,9.91974401473999,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b32s128i512h512l3d1,fwd_bwd,rnn,,38654705664.0,3.551200032234192,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b32s256i384h768l1d1,fwd_bwd,gru,,130459631616.0,10.959872245788574,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b32s256i384h768l1d1,fwd_bwd,lstm,,173946175488.0,14.66752004623413,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b32s512i1024h640l2d1,fwd,gru,,185220464640.0,12.221728134155274,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b32s512i1024h640l2d1,fwd,lstm,,246960619520.0,16.186870574951172,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b32s512i1024h640l2d1,fwd_bwd,gru,,555661393920.0,34.10320854187012,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b32s512i1024h640l2d1,fwd_bwd,lstm,,740881858560.0,42.362823486328125,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b32s512i1024h640l2d1,fwd_bwd,rnn,,185220464640.0,14.54259204864502,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b32s512i128h384l3d1,fwd_bwd,gru,,231928233984.0,18.92966365814209,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b32s512i128h384l3d1,fwd_bwd,lstm,,309237645312.0,24.714704513549805,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b32s512i384h768l3d1,fwd,gru,,318901321728.0,22.81026611328125,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b32s512i384h768l3d1,fwd,lstm,,425201762304.0,27.154827880859376,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b32s512i384h768l3d1,fwd_bwd,gru,,956703965184.0,55.63852882385254,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b32s512i384h768l3d1,fwd_bwd,lstm,,1275605286912.0,68.49810409545898,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b32s512i384h768l3d1,fwd_bwd,rnn,,318901321728.0,21.105664253234863,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b32s512i512h512l1d1,fwd,gru,,51539607552.0,5.097216033935547,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b32s512i512h512l1d1,fwd,lstm,,68719476736.0,5.56369915008545,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b32s512i512h512l1d1,fwd,rnn,,17179869184.0,8.408473587036132,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b32s512i512h512l1d1,fwd_bwd,gru,,154618822656.0,17.528063774108887,18
NVIDIA_GeForce_RTX_3060_Ti,v1,rnn,bf16,b32s512i512h512l1d1,fwd_bwd,lstm,,206158430208.0,19.545111656188965,18
