model,img_size,batch_size,precision,avg_time_ms,oom,gpu,vram_gb,cleanup
convnextv2_base,224,16,fp32,240.6607360839844,False,NVIDIA_GeForce_RTX_5070,12,
convnextv2_base,224,32,bf16,235.2216644287109,False,NVIDIA_GeForce_RTX_5070,12,
convnextv2_base,224,32,fp16,234.5853729248047,False,NVIDIA_GeForce_RTX_5070,12,
convnextv2_base,224,32,fp32,,True,NVIDIA_GeForce_RTX_5070,12,
convnextv2_base,224,64,bf16,,True,NVIDIA_GeForce_RTX_5070,12,
convnextv2_base,224,64,fp16,,True,NVIDIA_GeForce_RTX_5070,12,
convnextv2_base,224,64,fp32,,True,NVIDIA_GeForce_RTX_5070,12,
deit_base_patch16_224,64,16,bf16,12.207280158996582,False,NVIDIA_GeForce_RTX_5070,12,
deit_base_patch16_224,64,16,fp16,12.141712188720703,False,NVIDIA_GeForce_RTX_5070,12,
deit_base_patch16_224,64,16,fp32,18.39208030700684,False,NVIDIA_GeForce_RTX_5070,12,
deit_base_patch16_224,64,32,bf16,15.16915225982666,False,NVIDIA_GeForce_RTX_5070,12,
deit_base_patch16_224,64,32,fp16,15.115008354187012,False,NVIDIA_GeForce_RTX_5070,12,
deit_base_patch16_224,64,32,fp32,26.70929527282715,False,NVIDIA_GeForce_RTX_5070,12,
deit_base_patch16_224,64,64,bf16,20.90651130676269,False,NVIDIA_GeForce_RTX_5070,12,
deit_base_patch16_224,64,64,fp16,20.809968948364254,False,NVIDIA_GeForce_RTX_5070,12,
deit_base_patch16_224,64,64,fp32,44.19206237792969,False,NVIDIA_GeForce_RTX_5070,12,
deit_base_patch16_224,128,16,bf16,19.47960090637207,False,NVIDIA_GeForce_RTX_5070,12,
deit_base_patch16_224,128,16,fp16,19.413856506347656,False,NVIDIA_GeForce_RTX_5070,12,
deit_base_patch16_224,128,16,fp32,43.900352478027344,False,NVIDIA_GeForce_RTX_5070,12,
deit_base_patch16_224,128,32,bf16,30.13548851013184,False,NVIDIA_GeForce_RTX_5070,12,
deit_base_patch16_224,128,32,fp16,30.13523292541504,False,NVIDIA_GeForce_RTX_5070,12,
deit_base_patch16_224,128,32,fp32,77.98111724853516,False,NVIDIA_GeForce_RTX_5070,12,
deit_base_patch16_224,128,64,bf16,53.023807525634766,False,NVIDIA_GeForce_RTX_5070,12,
deit_base_patch16_224,128,64,fp16,52.95889663696289,False,NVIDIA_GeForce_RTX_5070,12,
deit_base_patch16_224,128,64,fp32,148.01007080078125,False,NVIDIA_GeForce_RTX_5070,12,
deit_base_patch16_224,224,16,bf16,41.79233551025391,False,NVIDIA_GeForce_RTX_5070,12,
deit_base_patch16_224,224,16,fp16,41.73166275024414,False,NVIDIA_GeForce_RTX_5070,12,
deit_base_patch16_224,224,16,fp32,117.40204620361328,False,NVIDIA_GeForce_RTX_5070,12,
deit_base_patch16_224,224,32,bf16,79.77273559570312,False,NVIDIA_GeForce_RTX_5070,12,
deit_base_patch16_224,224,32,fp16,79.59639739990234,False,NVIDIA_GeForce_RTX_5070,12,
