model,img_size,batch_size,precision,avg_time_ms,oom,gpu,vram_gb,cleanup
convnext_large,224,64,fp32,,True,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_small,64,16,bf16,10.44275188446045,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_small,64,16,fp16,9.974271774291992,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_small,64,16,fp32,13.25004768371582,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_small,64,32,bf16,12.44211196899414,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_small,64,32,fp16,12.416511535644531,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_small,64,32,fp32,19.018239974975582,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_small,64,64,bf16,16.52070426940918,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_small,64,64,fp16,16.474624633789062,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_small,64,64,fp32,30.95398330688477,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_small,128,16,bf16,15.99897575378418,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_small,128,16,fp16,15.919615745544434,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_small,128,16,fp32,37.10003280639648,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_small,128,32,bf16,23.80544090270996,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_small,128,32,fp16,23.68051147460937,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_small,128,32,fp32,69.8414077758789,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_small,128,64,bf16,41.21343994140625,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_small,128,64,fp16,41.00505447387695,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_small,128,64,fp32,135.86431884765625,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_small,224,16,bf16,33.330177307128906,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_small,224,16,fp16,33.08287811279297,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_small,224,16,fp32,118.14246368408205,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_small,224,32,bf16,60.08063888549805,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_small,224,32,fp16,59.81388854980469,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
