model,img_size,batch_size,precision,avg_time_ms,oom,gpu,vram_gb,cleanup
convnext_tiny,64,16,fp16,7.738880157470703,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_tiny,64,16,fp32,11.940863609313965,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_tiny,64,32,bf16,10.719743728637695,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_tiny,64,32,fp16,10.22719955444336,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_tiny,64,32,fp32,19.05817604064941,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_tiny,64,64,bf16,15.629823684692385,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_tiny,64,64,fp16,15.59705638885498,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_tiny,64,64,fp32,30.37798309326172,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_tiny,128,16,bf16,14.841008186340332,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_tiny,128,16,fp16,14.614015579223633,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_tiny,128,16,fp32,32.24166488647461,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_tiny,128,32,bf16,24.820735931396484,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_tiny,128,32,fp16,24.62873649597168,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_tiny,128,32,fp32,63.76448059082031,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_tiny,128,64,bf16,44.21376037597656,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_tiny,128,64,fp16,44.086273193359375,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_tiny,128,64,fp32,111.2806396484375,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_tiny,224,16,bf16,35.90143966674805,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_tiny,224,16,fp16,35.70124816894531,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_tiny,224,16,fp32,91.82208251953124,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_tiny,224,32,bf16,64.43059539794922,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_tiny,224,32,fp16,63.01696014404297,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_tiny,224,32,fp32,166.1793212890625,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_tiny,224,64,bf16,120.87245178222656,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_tiny,224,64,fp16,118.3447036743164,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_tiny,224,64,fp32,,True,NVIDIA_GeForce_RTX_3070_Ti,8,
convnextv2_base,64,16,bf16,28.26547241210937,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnextv2_base,64,16,fp16,27.69203186035156,False,NVIDIA_GeForce_RTX_3070_Ti,8,
